Student ID,Gender,Race/Ethnicity,Parental Education,Lunch Type,Test Preparation,Study Time per Week,Daily Sleep Duration,Math Score,Reading Score,Writing Score,School Type,Internet Access
5642,female,group C,associate degree,free/reduced,FALSE,15.2,7.3,71,81,91,public,TRUE
5643,female,group A,high school,,TRUE,7.4,7.5,96,75,78,international,TRUE
5644,male,group A,high school,free/reduced,TRUE,16,6.4,58,77,56,public,TRUE
5645,female,group D,high school,standard,FALSE,13.9,,82,38,95,public,TRUE
5646,male,group C,high school,standard,FALSE,1.4,8.3,73,75,64,public,TRUE
5647,female,group E,high school,free/reduced,FALSE,,6.2,67,53,72,public,TRUE
5648,female,group A,bachelor degree,free/reduced,TRUE,8.8,8.7,64,62,50,international,TRUE
5649,male,group B,bachelor degree,standard,TRUE,4.9,7.2,85,83,85,public,TRUE
5650,female,group B,associate degree,,FALSE,7.7,6.2,46,83,61,international,FALSE
5651,female,group D,some college,standard,TRUE,10.9,10.3,84,71,58,public,TRUE
5652,male,group B,bachelor degree,standard,FALSE,10.8,7.2,60,79,70,public,TRUE
5653,female,group E,high school,free/reduced,FALSE,15.3,6.1,64,,61,public,FALSE
5654,female,group C,associate degree,standard,TRUE,13.7,5.3,95,70,71,public,TRUE
5655,female,group D,high school,standard,FALSE,12.7,6.4,76,78,72,private,TRUE
5656,male,group B,high school,standard,FALSE,16.7,8,69,78,59,public,TRUE
5657,male,group B,high school,,FALSE,7.2,,65,67,74,public,TRUE
5658,female,group E,high school,free/reduced,FALSE,10.1,7.9,68,59,86,public,TRUE
5659,male,group B,some college,standard,FALSE,,7.7,79,85,81,public,TRUE
5660,female,group D,,standard,TRUE,6.9,9.1,76,82,81,public,TRUE
5661,male,group C,associate degree,standard,FALSE,8.9,6.7,71,76,60,public,TRUE
5662,female,group A,associate degree,standard,FALSE,10.7,8.5,76,83,80,international,TRUE
5663,female,group A,associate degree,standard,TRUE,5.8,5.5,47,73,,public,TRUE
5664,male,group A,some college,standard,FALSE,7.3,,40,,55,private,TRUE
5665,male,group A,high school,standard,FALSE,8.4,8.4,59,75,76,international,TRUE
5666,female,group A,high school,standard,FALSE,14.7,7.5,90,52,83,private,TRUE
5667,male,group A,high school,free/reduced,FALSE,1.6,6.1,73,85,80,public,TRUE
5668,male,group A,high school,,FALSE,3.7,8.4,82,57,73,international,TRUE
5669,female,group C,associate degree,free/reduced,TRUE,8.7,5,81,61,46,public,TRUE
5670,male,group E,,free/reduced,FALSE,12,7.4,81,84,96,public,TRUE
5671,female,group E,some college,free/reduced,FALSE,12.1,8.8,19,66,59,public,TRUE
5672,male,group E,bachelor degree,free/reduced,FALSE,8.5,8.4,74,76,80,public,TRUE
5673,female,group D,bachelor degree,free/reduced,TRUE,8.7,5.8,69,77,70,private,TRUE
5674,female,group B,bachelor degree,standard,TRUE,11.4,8.8,63,,42,private,FALSE
5675,female,group D,bachelor degree,free/reduced,FALSE,14.5,9,59,75,73,public,TRUE
5676,male,group E,some college,free/reduced,FALSE,2.9,7.1,92,59,65,public,TRUE
5677,female,group E,high school,standard,FALSE,7.4,7.4,56,,76,private,TRUE
5678,female,group B,high school,free/reduced,FALSE,11.2,5.8,72,52,61,public,TRUE
5679,male,group A,bachelor degree,standard,TRUE,8.5,7.9,100,72,80,public,TRUE
5680,male,group B,master degree,free/reduced,FALSE,5.9,8.5,66,98,,public,TRUE
5681,female,group B,high school,free/reduced,FALSE,6.9,7.9,66,69,57,private,TRUE
5682,female,group B,bachelor degree,standard,TRUE,13.3,7.2,62,71,94,public,TRUE
5683,female,group B,,standard,FALSE,11.5,6.9,67,69,90,international,TRUE
5684,female,group B,,free/reduced,TRUE,11.8,4,88,,77,public,TRUE
5685,female,group C,associate degree,standard,FALSE,10.3,4.1,45,89,93,public,TRUE
5686,male,group B,bachelor degree,standard,TRUE,7.8,8.7,67,84,78,private,TRUE
5687,male,group D,high school,standard,FALSE,12.7,,65,68,82,public,TRUE
5688,female,group C,associate degree,standard,TRUE,,,80,57,82,public,TRUE
5689,male,group E,bachelor degree,standard,FALSE,17.2,6.6,52,82,81,public,TRUE
5690,male,group C,high school,free/reduced,FALSE,7.9,4.3,67,61,87,private,TRUE
5691,male,group E,master degree,standard,FALSE,,6.8,74,84,76,public,
5692,female,group A,some college,free/reduced,FALSE,8.9,4.4,61,75,100,public,TRUE
5693,female,group E,,standard,FALSE,9.6,,59,64,53,public,TRUE
5694,male,group A,high school,standard,FALSE,,5.4,71,100,59,public,
5695,male,group B,,standard,FALSE,1.8,6.6,98,60,84,private,TRUE
5696,female,group C,high school,standard,FALSE,,8.5,73,56,70,public,TRUE
5697,female,group B,some college,free/reduced,TRUE,15.3,6,75,40,67,public,TRUE
5698,male,group B,high school,standard,FALSE,14.4,6.8,61,85,94,public,TRUE
5699,female,group C,some college,standard,FALSE,,5.4,92,75,,public,TRUE
5700,female,group C,some college,free/reduced,FALSE,7.2,7,60,82,81,public,TRUE
5701,male,group D,high school,standard,TRUE,4.7,7.4,77,100,61,private,TRUE
5702,male,group C,bachelor degree,standard,FALSE,17.4,7.1,83,58,74,public,TRUE
5703,male,group C,some college,standard,TRUE,13.7,6.1,72,84,68,public,
5704,male,group C,some college,standard,FALSE,11.7,8.7,58,76,68,public,TRUE
5705,male,group E,,standard,TRUE,10.6,8.2,76,58,72,public,TRUE
5706,male,group E,some college,standard,FALSE,9.9,9.4,53,93,54,public,TRUE
5707,female,group D,high school,free/reduced,FALSE,0,,61,83,59,public,TRUE
5708,male,group A,associate degree,free/reduced,TRUE,6.5,8.7,70,74,83,private,TRUE
5709,male,group A,some college,standard,FALSE,12.6,8.1,68,68,95,public,TRUE
5710,female,group B,bachelor degree,free/reduced,TRUE,12.6,8.4,37,77,59,public,TRUE
5711,male,group C,,standard,TRUE,,5.6,82,89,64,public,TRUE
5712,male,group D,bachelor degree,standard,FALSE,10.1,7.6,44,100,71,public,TRUE
5713,female,group C,bachelor degree,free/reduced,TRUE,13.1,7.7,75,58,81,public,TRUE
5714,female,group D,,free/reduced,TRUE,12.3,6.7,60,89,78,public,TRUE
5715,female,group A,bachelor degree,free/reduced,FALSE,0,6.9,68,28,59,private,TRUE
5716,female,group B,some college,standard,FALSE,3.3,,48,100,85,public,TRUE
5717,male,group C,bachelor degree,free/reduced,FALSE,10.3,7.5,90,58,61,public,TRUE
5718,male,group D,bachelor degree,standard,FALSE,5.1,6,64,84,63,public,TRUE
5719,female,group C,some college,standard,FALSE,,8.2,71,79,55,public,
5720,female,group C,high school,standard,TRUE,13.1,6.9,89,66,83,private,FALSE
5721,male,group E,high school,free/reduced,TRUE,3.3,9.6,80,54,74,public,TRUE
5722,male,group C,bachelor degree,standard,FALSE,4.3,,70,61,76,private,TRUE
5723,male,group B,some college,free/reduced,FALSE,17.2,9,65,95,68,public,TRUE
5724,female,group B,bachelor degree,standard,FALSE,11.8,7.8,83,61,73,public,TRUE
5725,female,group B,associate degree,free/reduced,FALSE,13.1,6.8,52,85,62,public,FALSE
5726,male,group C,associate degree,standard,FALSE,3.2,8.5,42,75,70,international,TRUE
5727,male,group D,bachelor degree,standard,TRUE,9.9,6.7,86,57,61,public,TRUE
5728,female,group C,some college,free/reduced,FALSE,10.3,6.8,63,54,64,private,TRUE
5729,female,group A,some college,standard,FALSE,11.9,7.4,69,43,36,public,TRUE
5730,male,group E,high school,standard,TRUE,,9.1,73,69,61,public,TRUE
5731,female,group B,high school,standard,FALSE,16.9,7.3,42,78,67,private,TRUE
5732,male,group D,,standard,FALSE,10.9,7,94,73,79,private,TRUE
5733,female,group B,some college,,FALSE,0,6.4,66,100,58,public,TRUE
5734,female,group D,associate degree,standard,FALSE,8.3,8.4,78,54,70,international,TRUE
5735,male,group C,high school,standard,FALSE,6.3,6.8,50,56,98,public,TRUE
5736,female,group E,some college,standard,TRUE,14.9,4.5,56,49,78,private,TRUE
5737,male,group E,high school,standard,FALSE,,,70,69,57,private,TRUE
5738,male,group D,bachelor degree,standard,TRUE,5.1,,49,81,100,public,TRUE
5739,female,group A,some college,standard,TRUE,17.2,6.2,55,70,89,public,TRUE
5740,male,group D,master degree,standard,FALSE,8.6,6.2,67,71,65,public,TRUE
5741,male,group D,high school,standard,FALSE,10,9.2,82,88,91,private,TRUE
5742,female,group A,high school,standard,FALSE,14.9,5.9,72,53,60,public,TRUE
5743,male,group B,associate degree,standard,FALSE,1.8,6.1,59,77,72,public,TRUE
5744,female,group B,master degree,free/reduced,TRUE,11.8,7.6,71,93,50,public,TRUE
5745,male,group D,associate degree,free/reduced,FALSE,5.6,7.6,96,80,52,public,TRUE
5746,male,group B,high school,standard,FALSE,8.6,7.9,77,71,62,public,TRUE
5747,female,group C,some college,standard,TRUE,9.6,7.1,70,58,49,private,TRUE
5748,male,group D,some college,free/reduced,FALSE,13.4,5.6,100,63,65,public,TRUE
5749,male,group A,master degree,free/reduced,TRUE,,5.9,46,80,,public,FALSE
5750,female,group E,some college,free/reduced,TRUE,12,8,62,80,89,public,TRUE
5751,female,group A,high school,standard,TRUE,5.3,7.8,82,76,69,public,
5752,male,group A,high school,standard,FALSE,9.3,7.9,88,77,90,public,TRUE
5753,male,group D,bachelor degree,standard,FALSE,11.9,5.8,72,66,91,public,TRUE
5754,male,group C,high school,standard,TRUE,14.2,5.6,88,85,91,public,TRUE
5755,female,group E,bachelor degree,free/reduced,TRUE,12.8,10.9,81,57,,public,TRUE
5756,female,group C,,standard,TRUE,14.9,6.9,88,81,67,public,TRUE
5757,female,group E,master degree,free/reduced,TRUE,3.2,8,41,76,61,public,TRUE
5758,female,group E,master degree,standard,TRUE,7.3,6.3,75,59,65,public,TRUE
5759,male,group B,high school,free/reduced,FALSE,8.7,8.8,72,84,56,public,FALSE
5760,male,group E,bachelor degree,standard,FALSE,12.2,9,58,,81,public,TRUE
5761,female,group C,bachelor degree,free/reduced,FALSE,8,7.9,67,55,83,public,TRUE
5762,male,group E,bachelor degree,standard,FALSE,14.6,6.4,85,65,77,public,TRUE
5763,male,group C,bachelor degree,free/reduced,TRUE,11.1,8.9,79,71,81,public,TRUE
5764,male,group A,bachelor degree,standard,FALSE,8.5,7,85,89,86,public,TRUE
5765,female,group D,bachelor degree,standard,TRUE,13.3,9.2,67,,89,public,TRUE
5766,female,group C,some college,standard,TRUE,11.7,8.8,78,91,92,public,TRUE
5767,male,group B,,free/reduced,FALSE,14.8,7.8,62,68,85,international,TRUE
5768,male,group E,some college,standard,TRUE,17,9.6,59,56,41,public,TRUE
5769,female,group E,associate degree,standard,FALSE,16.4,5.3,53,58,70,public,TRUE
5770,female,group C,high school,standard,TRUE,2.6,5.9,62,56,79,public,TRUE
5771,female,group C,high school,standard,FALSE,,6.9,61,48,69,public,TRUE
5772,male,group C,master degree,standard,FALSE,18.5,8.1,77,85,62,public,TRUE
5773,female,group E,high school,standard,FALSE,16,,68,60,78,private,TRUE
5774,male,group D,associate degree,free/reduced,TRUE,7.9,9.4,65,92,94,public,TRUE
5775,female,group E,bachelor degree,free/reduced,TRUE,7.5,8.1,86,68,92,public,TRUE
5776,female,group A,bachelor degree,standard,TRUE,12.6,,82,61,80,public,FALSE
5777,female,group B,,standard,TRUE,16.3,4.7,100,51,77,private,TRUE
5778,male,group B,high school,standard,TRUE,8.6,,66,91,63,international,TRUE
5779,female,group D,,standard,TRUE,0.3,7.3,100,61,81,public,
5780,male,group C,some college,free/reduced,TRUE,18.2,8.4,62,59,68,private,TRUE
5781,female,group C,associate degree,standard,TRUE,3.2,5,72,75,81,public,TRUE
5782,female,group E,,standard,FALSE,12.2,6.2,65,76,69,public,TRUE
5783,male,group B,high school,free/reduced,FALSE,12.1,,81,,62,private,TRUE
5784,female,group E,high school,standard,FALSE,17.1,8.2,50,77,79,public,FALSE
5785,male,group D,high school,standard,FALSE,2.9,8.9,67,72,71,public,TRUE
5786,male,group C,associate degree,free/reduced,FALSE,1.5,9.2,72,79,88,public,TRUE
5787,female,group C,bachelor degree,standard,FALSE,5.5,5.3,55,62,66,public,TRUE
5788,female,group D,,standard,FALSE,9.3,,47,,90,private,TRUE
5789,male,group C,bachelor degree,standard,FALSE,13.7,8.2,49,30,70,public,TRUE
5790,male,group B,master degree,free/reduced,FALSE,12.9,9.2,91,64,73,public,TRUE
5791,female,group B,high school,standard,FALSE,6.6,7.1,72,76,69,public,TRUE
5792,female,group C,,standard,FALSE,8.3,6.6,56,85,100,private,FALSE
5793,female,group D,some college,standard,TRUE,9.8,7.5,64,68,60,international,
5794,female,group B,high school,standard,FALSE,,5.9,60,79,33,international,TRUE
5795,female,group C,associate degree,standard,TRUE,21.5,5.9,83,72,78,international,TRUE
5796,female,group E,some college,standard,TRUE,11.9,5.2,70,80,81,public,TRUE
5797,female,group D,master degree,free/reduced,TRUE,10.5,10.1,57,82,71,private,
5798,female,group B,high school,standard,FALSE,9.9,5.9,74,,83,public,TRUE
5799,male,group E,,free/reduced,TRUE,2.7,7.8,26,84,91,international,TRUE
5800,male,group D,high school,standard,FALSE,7.7,8.5,97,61,84,private,TRUE
5801,female,group C,associate degree,standard,FALSE,18,7.9,26,73,52,private,TRUE
5802,male,group E,bachelor degree,free/reduced,TRUE,5.2,8.2,60,72,74,public,TRUE
5803,female,group C,high school,free/reduced,TRUE,6.8,7.4,52,99,77,public,TRUE
5804,male,group A,,free/reduced,FALSE,8.6,4.3,87,98,75,public,TRUE
5805,male,group A,some college,standard,FALSE,5.7,5.8,51,58,75,private,TRUE
5806,female,group A,associate degree,standard,TRUE,9.5,3.8,69,68,69,public,TRUE
5807,male,group B,bachelor degree,free/reduced,TRUE,13,6.7,91,,83,public,TRUE
5808,male,group A,some college,standard,FALSE,4.4,7.3,87,82,58,public,TRUE
5809,female,group A,associate degree,free/reduced,TRUE,2.2,7.5,53,81,61,public,TRUE
5810,male,group B,high school,free/reduced,TRUE,5.2,5.9,83,66,81,public,FALSE
5811,female,group E,bachelor degree,free/reduced,TRUE,10.7,8.2,89,,68,public,TRUE
5812,male,group B,bachelor degree,,FALSE,4.9,6.9,77,72,85,private,TRUE
5813,male,group A,some college,standard,FALSE,4.1,,61,68,76,public,TRUE
5814,male,group D,master degree,free/reduced,FALSE,8.5,,65,100,78,public,TRUE
5815,female,group C,,standard,FALSE,0.1,6.2,72,68,87,public,FALSE
5816,female,group A,some college,standard,TRUE,0,7,69,73,72,public,TRUE
5817,male,group D,,standard,TRUE,7.5,9.2,79,71,94,public,FALSE
5818,male,group C,some college,standard,FALSE,8.2,9,81,71,75,public,TRUE
5819,female,group A,some college,free/reduced,TRUE,4.7,4.6,73,70,74,public,TRUE
5820,male,group E,high school,standard,FALSE,8.2,7.9,64,70,58,public,TRUE
5821,female,group A,associate degree,free/reduced,FALSE,13.6,8,72,69,90,public,TRUE
5822,female,group D,high school,free/reduced,TRUE,5.1,6.6,44,54,46,public,TRUE
5823,female,group E,bachelor degree,standard,FALSE,6.9,6.8,63,79,71,public,TRUE
5824,female,group A,high school,free/reduced,TRUE,11.8,7.4,94,51,80,public,TRUE
5825,female,group D,master degree,free/reduced,FALSE,11.6,6.8,91,72,85,private,TRUE
5826,male,group E,high school,standard,FALSE,11.9,7,52,96,62,public,TRUE
5827,male,group E,bachelor degree,standard,TRUE,,6.2,61,100,86,public,TRUE
5828,female,group E,associate degree,standard,FALSE,,6.2,72,69,62,private,FALSE
5829,female,group D,bachelor degree,free/reduced,TRUE,16.1,9.7,58,90,94,private,TRUE
5830,male,group E,associate degree,standard,FALSE,9.8,6.7,49,54,46,private,FALSE
5831,male,group B,associate degree,free/reduced,FALSE,,,66,85,86,public,TRUE
5832,male,group C,high school,standard,FALSE,7.7,6,72,60,50,public,FALSE
5833,male,group C,bachelor degree,standard,FALSE,12.4,7.4,76,81,82,public,TRUE
5834,male,group B,bachelor degree,standard,TRUE,7.5,7.8,38,62,71,public,TRUE
5835,male,group C,some college,free/reduced,FALSE,2.9,8.3,51,60,74,public,TRUE
5836,male,group B,associate degree,standard,TRUE,4.5,6.1,47,66,81,public,TRUE
5837,female,group B,some college,standard,TRUE,18,5.2,66,79,86,public,TRUE
5838,male,group C,high school,standard,FALSE,7,8.8,49,59,75,public,TRUE
5839,female,group E,bachelor degree,standard,FALSE,7.6,,72,95,64,private,TRUE
5840,male,group B,associate degree,free/reduced,TRUE,,8,48,77,55,private,TRUE
5841,female,group E,master degree,standard,TRUE,10.5,7.5,69,21,77,public,TRUE
5842,male,group C,high school,standard,FALSE,7.7,7.5,65,64,72,international,TRUE
5843,male,group E,master degree,free/reduced,FALSE,,8.5,70,,58,public,FALSE
5844,female,group C,high school,free/reduced,TRUE,,6.8,58,44,100,public,TRUE
5845,male,group C,bachelor degree,standard,FALSE,7,9.9,73,77,81,public,TRUE
5846,female,group D,high school,free/reduced,FALSE,4.8,9.1,49,85,52,public,TRUE
5847,male,group E,bachelor degree,standard,TRUE,13.2,9,82,57,76,public,TRUE
5848,female,group D,some college,standard,TRUE,,6,76,72,83,international,TRUE
5849,male,group E,,standard,FALSE,14.3,7.3,74,,66,public,TRUE
5850,female,group A,master degree,standard,FALSE,11.3,8.8,73,78,85,public,TRUE
5851,male,group B,bachelor degree,standard,FALSE,8.6,9.3,87,,81,private,TRUE
5852,female,group A,some college,standard,FALSE,8.6,6.2,79,81,55,public,TRUE
5853,female,group A,some college,free/reduced,FALSE,0,8.5,54,53,86,public,TRUE
5854,female,group E,bachelor degree,free/reduced,TRUE,2.1,10.1,76,75,49,public,TRUE
5855,female,group E,high school,free/reduced,FALSE,11.7,5.8,71,69,67,public,TRUE
5856,female,group B,associate degree,free/reduced,TRUE,7.2,6.9,92,86,,public,TRUE
5857,female,group A,associate degree,standard,FALSE,17.5,7.5,90,83,54,public,FALSE
5858,female,group B,associate degree,free/reduced,FALSE,10.2,9.1,54,72,60,private,TRUE
5859,female,group E,associate degree,free/reduced,TRUE,,6.9,53,100,61,public,TRUE
5860,male,group B,bachelor degree,free/reduced,FALSE,,7.8,73,85,70,public,TRUE
5861,male,group D,some college,standard,FALSE,16.2,6.2,41,72,74,public,TRUE
5862,male,group D,some college,free/reduced,FALSE,13.1,,45,71,80,public,TRUE
5863,male,group B,high school,standard,TRUE,15.2,7.6,65,55,81,public,TRUE
5864,female,group B,high school,standard,TRUE,12.6,7,81,100,,public,TRUE
5865,female,group D,high school,standard,FALSE,3.6,8.3,56,67,80,public,TRUE
5866,female,group C,high school,standard,FALSE,9,8.2,71,62,51,international,TRUE
5867,female,group E,high school,standard,FALSE,10.7,5.6,91,69,75,public,FALSE
5868,female,group D,bachelor degree,standard,TRUE,17.3,8.6,84,72,67,international,FALSE
5869,female,group B,high school,standard,TRUE,7.5,4.7,36,62,66,public,TRUE
5870,male,group B,high school,free/reduced,FALSE,0,5.6,37,79,70,public,TRUE
5871,male,group B,associate degree,standard,FALSE,,5.3,88,60,44,public,TRUE
5872,female,group A,,free/reduced,FALSE,9.5,8.9,81,71,68,public,TRUE
5873,female,group C,some college,standard,FALSE,11.9,,88,81,75,international,FALSE
5874,male,group B,associate degree,standard,TRUE,12.3,7.7,76,42,72,public,FALSE
5875,male,group B,associate degree,standard,FALSE,0,6.9,54,62,72,public,TRUE
5876,male,group D,bachelor degree,free/reduced,FALSE,,6.3,53,57,66,public,TRUE
5877,female,group A,associate degree,free/reduced,FALSE,15.2,9.1,50,53,95,private,TRUE
5878,male,group E,some college,standard,TRUE,8.3,7.8,65,,75,public,TRUE
